Port_Key,Port_Name,Country_Key
11812,Da Nang,196
11813,Dublin Port,196
11814,"Dwikora Harbour, Pontianak",196
11815,"Helen Delich Bentley Port of Baltimore, Maryland",196
11816,Jebel Ali,196
11817,"Kingston Container Terminal (Port of Kingston), Kingston",196
11818,LÃ¼beck Hafen-Gesellschaft,196
11819,Pakistan International Container Terminal,196
11820,PEARL TCDT,196
11821,"Port Everglades, Florida",196
11822,"Port Jersey Marine Terminal, Jersey City, New Jersey",196
11823,Port of Ä°skenderun,196
11824,Port of Adelaide,196
11825,Port of Alexandroupoli,196
11826,Port of Algiers,196
11827,"Port of Anchorage, Alaska",196
11828,Port of Antalya,196
11829,Port of Ashdod,196
11830,Port of Bandar-kohemini,196
11831,"Port of Boston, Massachusetts",196
11832,Port of Buenos Aires,196
11833,Port of Centro,196
11834,"Port of Charleston, South Carolina",196
11835,Port of Chennai,196
11836,Port of East London,196
11837,Port of Eilat,196
11838,Port of Ensenada,196
11839,Port of Foshan,196
11840,Port of Gdynia,196
11841,Port of Gothenburg,196
11842,Port of Halifax,196
11843,Port of Hamina-Kotka,196
11844,Port of Istanbul,196
11845,Port of Izmit,196
11846,Port of Kaohsiung,196
11847,Port of Kavala,196
11848,Port of Kocaeli,196
11849,Port of Kolkata (Syama Prasad Mookerjee Port),196
11850,Port of Koper,196
11851,Port of La Plata,196
11852,Port of LÃ¡zaro CÃ¡rdenas,196
11853,Port of Limassol,196
11854,"Port of Long Beach, California",196
11855,Port of Luanda,196
11856,"Port of Makassar, Makassar",196
11857,Port of Maputo,196
11858,Port of Melbourne,196
11859,Port of Montevideo,196
11860,Port of Montreal,196
11861,Port of Mundra,196
11862,"Port of New Orleans, Louisiana",196
11863,Port of Ngqura,196
11864,Port of Nhava Sheva (Jawaharlal Nehru Port),196
11865,"Port of Oakland, California",196
11866,Port of Osaka,196
11867,Port of Palermo,196
11868,Port of Pangaon,196
11869,Port of ParanaguÃ¡,196
11870,Port of Pori,196
11871,Port of Progreso,196
11872,Port of Rauma,196
11873,Port of Rio de Janeiro,196
11874,Port of Rotterdam,196
11875,Port of Saint Petersburg,196
11876,Port of Salvador,196
11877,Port of Shenzhen,196
11878,Port of Split - Rijeka Gateway,196
11879,Port of Sudan,196
11880,Port of Tauranga,196
11881,Port of Tripoli,196
11882,Port of Valencia,196
11883,Port of Zeebrugge,196
11884,Ports of Auckland,196
11885,Qasim Freight Station,196
11886,Qasim International container terminal,196
11887,"Royal Portbury Dock, Bristol",196
11888,Sokhna,196
11889,Toamasina Autonomous Port,196
11890,Casablanca Port,200
11891,Da Nang,200
11892,Damietta,200
11893,DCT GdaÅ„sk,200
11894,Freeport of Riga,200
11895,Hai Phong,200
11896,Kaliningrad Sea Commercial Port,200
11897,Marseille-Fos Port,200
11898,Napier Port,200
11899,Port Nelson,200
11900,"Port Newark-Elizabeth Marine Terminal, New Jersey",200
11901,Port of Alexandroupoli,200
11902,Port of AliaÄŸa,200
11903,Port of Altamira,200
11904,Port of Antalya,200
11905,Port of Antwerp,200
11906,"Port of Apapa, Lagos",200
11907,Port of Aqaba,200
11908,Port of Bandar-Abbas,200
11909,Port of Bangkok,200
11910,Port of Bar,200
11911,"Port of Belawan, Medan",200
11912,Port of Bilbao,200
11913,Port of Brisbane,200
11914,Port of Centro,200
11915,"Port of Charleston, South Carolina",200
11916,Port of Chittagong,200
11917,"Port of Cirebon, Cirebon",200
11918,Port of Cork,200
11919,Port of Dock Sud,200
11920,Port of Dubai,200
11921,Port of Durban,200
11922,Port of Fukuoka,200
11923,"Port of Gemlik, Gemlik",200
11924,Port of Hamina-Kotka,200
11925,Port of Hazira,200
11926,Port of Heraklion,200
11927,Port of Incheon,200
11928,Port of Iquique,200
11929,Port of Khor Fakkan,200
11930,Port of Kochi,200
11931,Port of Las Palmas,200
11932,"Port of LeixÃµes, Porto",200
11933,Port of Livorno/Leghorn,200
11934,Port of Manila,200
11935,Port of Mazatlan,200
11936,Port of Mundra,200
11937,Port of Nacala,200
11938,Port of Ngqura,200
11939,Port of Nhava Sheva (Jawaharlal Nehru Port),200
11940,Port of Novorossiysk,200
11941,Port of Palermo,200
11942,Port of Qingdao,200
11943,Port of Rijeka,200
11944,Port of Rio de Janeiro,200
11945,Port of Salvador,200
11946,Port of Samsun,200
11947,"Port of San Juan, Puerto Rico",200
11948,Port of Sepetiba,200
11949,Port of Southampton,200
11950,"Port of Tacoma, Washington",200
11951,Port of Talcahuano,200
11952,Port of Tallinn,200
11953,Port of Tanjung Pelepas,200
11954,"Port of Tanjung Perak, Surabaya",200
11955,"Port of Trisakti, Banjarmasin",200
11956,Port of Tuticorin (V. O. Chidambaranar Port),200
11957,Port of Valencia,200
11958,Port of Vigo,200
11959,Port of Yantai,200
11960,Port of Zeebrugge,200
11961,"PortMiami, Miami, Florida",200
11962,"Red Hook Marine Terminal, Brooklyn, New York",200
11963,Riyadh Dry Port,200
11964,"Royal Portbury Dock, Bristol",200
11965,"Seaforth Dock, Liverpool",200
11966,"Semayang Harbor, Balikpapan",200
11967,"Vostochny Port, Vrangel",200
11968,Agadir Port,203
11969,Alexandria Port,203
11970,"APM Terminals, Portsmouth, Virginia",203
11971,"Bayport Terminal, Houston, Texas",203
11972,Copenhagen MalmÃ¶ Port,203
11973,"Dwikora Harbour, Pontianak",203
11974,Fujairah Port,203
11975,Grangemouth,203
11976,"Howland Hook Marine Terminal, Staten Island, New York",203
11977,Karachi International container terminal,203
11978,Karachi Port,203
11979,Manzanillo International Terminal,203
11980,Muscat,203
11981,Napier Port,203
11982,PEARL TCDT,203
11983,Port Metro Vancouver,203
11984,Port Nelson,203
11985,Port of Ä°skenderun,203
11986,"Port of AlcÃ¢ntara, Lisbon",203
11987,Port of Alexandroupoli,203
11988,Port of Algeciras,203
11989,Port of Algiers,203
11990,"Port of Apapa, Lagos",203
11991,Port of Ashdod,203
11992,Port of Balboa,203
11993,Port of Bandar-Abbas,203
11994,Port of Beirut,203
11995,"Port of Boston, Massachusetts",203
11996,Port of Bremen/Bremerhaven,203
11997,Port of Busan,203
11998,Port of Cabinda,203
11999,Port of Civitavecchia,203
12000,Port of Colombo,203
12001,Port of Dakar,203
12002,Port of Dock Sud,203
12003,Port of Dunkirk,203
12004,Port of Durres,203
12005,Port of Foshan,203
12006,Port of Fukuyama,203
12007,"Port of Galveston, Texas",203
12008,Port of Gdynia,203
12009,Port of Hazira,203
12010,Port of Hiroshima,203
12011,Port of Kaohsiung,203
12012,Port of Kolkata (Syama Prasad Mookerjee Port),203
12013,Port of La Plata,203
12014,Port of Latakia,203
12015,Port of Lianyungang,203
12016,Port of Limassol,203
12017,Port of Livorno/Leghorn,203
12018,Port of Matarani,203
12019,Port of Melbourne,203
12020,Port of Mundra,203
12021,Port of Nacala,203
12022,Port of Namibe,203
12023,Port of Odesa,203
12024,Port of Osaka,203
12025,Port of Pipavav,203
12026,Port of PloÄ?e,203
12027,Port of Port Elizabeth,203
12028,Port of Quequen,203
12029,Port of Richards Bay,203
12030,Port of Rijeka,203
12031,Port of Rio de Janeiro,203
12032,Port of Rotterdam,203
12033,Port of Saint Petersburg,203
12034,Port of Salalah,203
12035,Port of Salerno,203
12036,"Port of San Juan, Puerto Rico",203
12037,Port of Santa Fe,203
12038,Port of Santos,203
12039,"Port of Savannah, Georgia",203
12040,Port of Sharjah,203
12041,Port of Southampton,203
12042,Port of Split - Rijeka Gateway,203
12043,"Port of Tacoma, Washington",203
12044,"Port of Tanjung Perak, Surabaya",203
12045,"Port of Tanjung Priok, Jakarta",203
12046,Port of Taranto,203
12047,Port of Tartus,203
12048,Port of Tauranga,203
12049,"Port of Tilbury, London",203
12050,Port of Tuticorin (V. O. Chidambaranar Port),203
12051,Port of Valletta,203
12052,Port of Valparaiso,203
12053,Port of Vigo,203
12054,Port of Vitoria,203
12055,"Port of Vladivostok, Free port of Vladivostok",203
12056,Port of Xiamen,203
12057,Port of Yalova,203
12058,Port of Yokohama,203
12059,Ports of Auckland,203
12060,Ports of Stockholm,203
12061,"Red Hook Marine Terminal, Brooklyn, New York",203
12062,Saigon Port,203
12063,"Seaforth Dock, Liverpool",203
12064,"Semayang Harbor, Balikpapan",203
12065,South Asia Pakistan terminals,203
12066,Toamasina Autonomous Port,203
12067,"Virginia Inland Port, Front Royal, Virginia",203
12068,"Wilmington Marine Terminal, Delaware",203
12069,Aalborg,206
12070,Aarhus,206
12071,Abu Dhabi,206
12072,Agadir Port,206
12073,Alexandria Port,206
12074,"APM Terminals, Portsmouth, Virginia",206
12075,"Bayport Terminal, Houston, Texas",206
12076,Casablanca Port,206
12077,Cayenne (French Guiana),206
12078,"CentrePort Wellington, Wellington Harbour",206
12079,Copenhagen MalmÃ¶ Port,206
12080,Da Nang,206
12081,DCT GdaÅ„sk,206
12082,Dublin Port,206
12083,"Dwikora Harbour, Pontianak",206
12084,Fredericia,206
12085,Freeport of Riga,206
12086,Fujairah Port,206
12087,Grangemouth,206
12088,Gwader Port,206
12089,Hai Phong,206
12090,Havana Harbor,206
12091,"Helen Delich Bentley Port of Baltimore, Maryland",206
12092,Jebel Ali,206
12093,Jeddah Seaport,206
12094,Kaliningrad Sea Commercial Port,206
12095,Kalundborg,206
12096,Karachi Port,206
12097,"King Abdul Aziz Sea Port, Dammam",206
12098,LÃ¼beck Hafen-Gesellschaft,206
12099,London Gateway,206
12100,London Thamesport,206
12101,Louisiana International Gulf Transfer Terminal Regional Center,206
12102,"Lyttleton Port, Lyttleton",206
12103,"Malta Freeport, Birzebbuga",206
12104,Multimodal Caucedo Port,206
12105,Muscat,206
12106,Nantes â€“ Saint Nazaire Port,206
12107,Napier Port,206
12108,"Newport News Marine Terminal, Newport News, Virginia",206
12109,"Norfolk International Terminals, Norfolk, Virginia",206
12110,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,206
12111,Pakistan International Container Terminal,206
12112,PEARL TCDT,206
12113,Penang Port,206
12114,Port Botany,206
12115,"Port Chalmers, Dunedin",206
12116,"Port Everglades, Florida",206
12117,"Port Jersey Marine Terminal, Jersey City, New Jersey",206
12118,Port Klang,206
12119,Port Metro Vancouver,206
12120,Port Nelson,206
12121,"Port Newark-Elizabeth Marine Terminal, New Jersey",206
12122,Port of Ä°skenderun,206
12123,Port of Ä°zmir,206
12124,"Port of AlcÃ¢ntara, Lisbon",206
12125,Port of Alexandroupoli,206
12126,Port of Algeciras,206
12127,Port of Algiers,206
12128,Port of Altamira,206
12129,Port of AmbarlÄ±,206
12130,Port of Amboim,206
12131,Port of Amsterdam,206
12132,"Port of Anchorage, Alaska",206
12133,Port of Antalya,206
12134,Port of Antofagasta,206
12135,"Port of Apapa, Lagos",206
12136,"Port of Arica, Arica",206
12137,Port of Ashdod,206
12138,Port of Balboa,206
12139,Port of Bandar-Abbas,206
12140,Port of Bandar-kohemini,206
12141,Port of Bangkok,206
12142,Port of Bar,206
12143,Port of Barcelona,206
12144,"Port of Barranquilla, Cartagena",206
12145,Port of Beira,206
12146,Port of Beirut,206
12147,"Port of Belawan, Medan",206
12148,Port of Bergen,206
12149,Port of Bilbao,206
12150,"Port of Boston, Massachusetts",206
12151,Port of Bremen/Bremerhaven,206
12152,Port of Buenaventura,206
12153,Port of Buenos Aires,206
12154,Port of Busan,206
12155,"Port of Callao, Lima",206
12156,Port of Cape Town,206
12157,Port of Centro,206
12158,"Port of Charleston, South Carolina",206
12159,Port of Chennai,206
12160,Port of Chittagong,206
12161,"Port of Cirebon, Cirebon",206
12162,Port of Civitavecchia,206
12163,Port of Colombo,206
12164,Port of ConstanÅ£a,206
12165,Port of Cork,206
12166,Port of Coronel,206
12167,Port of Dakar,206
12168,Port of Dalian,206
12169,Port of Dar Es Salaam,206
12170,Port of Djibouti,206
12171,Port of Dock Sud,206
12172,Port of Dubai,206
12173,Port of Durban,206
12174,Port of Durres,206
12175,Port of East London,206
12176,Port of Ensenada,206
12177,Port of Felixstowe,206
12178,Port of Foshan,206
12179,Port of Fremantle,206
12180,Port of Fukuoka,206
12181,Port of Fukuyama,206
12182,Port of Gdynia,206
12183,"Port of Gemlik, Gemlik",206
12184,Port of Genoa,206
12185,Port of Germersheim,206
12186,Port of Gioia Tauro,206
12187,Port of Gothenburg,206
12188,Port of Haifa,206
12189,Port of Haldia,206
12190,Port of Halifax,206
12191,Port of Hamad,206
12192,Port of Hamburg,206
12193,Port of Hamina-Kotka,206
12194,Port of Hazira,206
12195,Port of Helsinki,206
12196,Port of Heraklion,206
12197,Port of Hiroshima,206
12198,Port of Hong Kong,206
12199,"Port of Honolulu, Hawaii",206
12200,Port of Incheon,206
12201,Port of Istanbul,206
12202,Port of Izmit,206
12203,Port of Jubail (King Fahad Industrial Port),206
12204,Port of Kakinada,206
12205,Port of Kaohsiung,206
12206,Port of Kavala,206
12207,Port of Khor Fakkan,206
12208,Port of KlaipÄ—da,206
12209,Port of Kobe,206
12210,Port of Kocaeli,206
12211,Port of Kochi,206
12212,Port of Kolkata (Syama Prasad Mookerjee Port),206
12213,Port of Kollam,206
12214,Port of Koper,206
12215,Port of La Plata,206
12216,Port of La Spezia,206
12217,Port of LÃ¡zaro CÃ¡rdenas,206
12218,Port of Laem Chabang,206
12219,Port of Las Palmas,206
12220,Port of Latakia,206
12221,"Port of LeixÃµes, Porto",206
12222,Port of Lianyungang,206
12223,Port of Limassol,206
12224,Port of Lirquen,206
12225,Port of Livorno/Leghorn,206
12226,Port of Lobito,206
12227,"Port of Long Beach, California",206
12228,"Port of Los Angeles, California",206
12229,"Port of Makassar, Makassar",206
12230,Port of Manila,206
12231,Port of Manzanillo,206
12232,Port of Maputo,206
12233,Port of Marghera,206
12234,Port of Melbourne,206
12235,Port of Mersin,206
12236,"Port of Mobile, Alabama",206
12237,Port of Mombasa,206
12238,Port of Montevideo,206
12239,Port of Montreal,206
12240,Port of Morelos,206
12241,Port of Mundra,206
12242,Port of Muuga,206
12243,Port of Nacala,206
12244,Port of Nagoya,206
12245,Port of Namibe,206
12246,Port of Nanaimo,206
12247,Port of Naples,206
12248,"Port of New Orleans, Louisiana",206
12249,Port of Ngqura,206
12250,Port of Nhava Sheva (Jawaharlal Nehru Port),206
12251,Port of Ningbo,206
12252,"Port of Oakland, California",206
12253,Port of Odesa,206
12254,Port of Oslo,206
12255,Port of Palermo,206
12256,Port of Pangaon,206
12257,Port of ParanaguÃ¡,206
12258,Port of Pipavav,206
12259,"Port of Piraeus, Athens",206
12260,Port of PloÄ?e,206
12261,Port of Pori,206
12262,Port of Port Elizabeth,206
12263,"Port of Port Lavaca, Texas",206
12264,Port of Prince Rupert,206
12265,Port of Qingdao,206
12266,Port of Quequen,206
12267,Port of Rauma,206
12268,Port of Richards Bay,206
12269,Port of Rijeka,206
12270,Port of Rio de Janeiro,206
12271,Port of Rio Haina (Haina Occidental Port),206
12272,Port of Rotterdam,206
12273,Port of Saint John,206
12274,Port of Saint Petersburg,206
12275,Port of Salalah,206
12276,Port of Salerno,206
12277,Port of Samsun,206
12278,Port of San Antonio,206
12279,"Port of San Juan, Puerto Rico",206
12280,Port of Santa Fe,206
12281,Port of Santa Marta,206
12282,Port of Santos,206
12283,"Port of Savannah, Georgia",206
12284,Port of Sepetiba,206
12285,Port of Shanghai,206
12286,Port of Sharjah,206
12287,"Port of Sines, Sines",206
12288,Port of Singapore,206
12289,Port of Southampton,206
12290,Port of Soyo,206
12291,Port of Split - Adriatic Gate Container Terminal,206
12292,Port of Split - Rijeka Gateway,206
12293,Port of Sudan,206
12294,Port of Suzhou,206
12295,"Port of Tacoma, Washington",206
12296,Port of Taichung,206
12297,Port of Talcahuano,206
12298,Port of Tallinn,206
12299,"Port of Tampa, Florida",206
12300,"Port of Tanjung Mas, Semarang",206
12301,Port of Tanjung Pelepas,206
12302,"Port of Tanjung Perak, Surabaya",206
12303,"Port of Tanjung Priok, Jakarta",206
12304,Port of Taranto,206
12305,Port of Tarragona,206
12306,Port of Tartus,206
12307,Port of Tauranga,206
12308,Port of Thessaloniki,206
12309,Port of Tianjin,206
12310,"Port of Tilbury, London",206
12311,"Port of Tincan, Lagos",206
12312,Port of Tokyo,206
12313,Port of Tripoli,206
12314,"Port of Trisakti, Banjarmasin",206
12315,Port of Tuticorin (V. O. Chidambaranar Port),206
12316,Port of Valletta,206
12317,Port of Valparaiso,206
12318,Port of Veracruz,206
12319,Port of Vigo,206
12320,Port of Visakhapatnam,206
12321,Port of Vitoria,206
12322,"Port of Vladivostok, Free port of Vladivostok",206
12323,Port of Volos,206
12324,"Port of Wilmington, North Carolina",206
12325,Port of Xiamen,206
12326,Port of Yalova,206
12327,Port of Yantai,206
12328,Port of Yingkou,206
12329,Port of Zeebrugge,206
12330,Port Qasim,206
12331,Port Said - East Terminal,206
12332,Port Said - West Port,206
12333,"PortMiami, Miami, Florida",206
12334,Ports of Auckland,206
12335,Portsmouth,206
12336,Qasim Freight Station,206
12337,Qasim International container terminal,206
12338,Rheinhafengesellschaft Weil am Rhein mbH,206
12339,Riyadh Dry Port,206
12340,Saigon Port,206
12341,Sapangar Container Port,206
12342,"Seaforth Dock, Liverpool",206
12343,SOHAR Port,206
12344,Sokhna,206
12345,Tanger-Med,206
12346,"Tenau Port, Kupang",206
12347,Toamasina Autonomous Port,206
12348,"Vostochny Port, Vrangel",206
12349,"Wilmington Marine Terminal, Delaware",206
12350,Aalborg,210
12351,Aarhus,210
12352,Abu Dhabi,210
12353,Agadir Port,210
12354,Alexandria Port,210
12355,"APM Terminals, Portsmouth, Virginia",210
12356,"Bayport Terminal, Houston, Texas",210
12357,Casablanca Port,210
12358,Cayenne (French Guiana),210
12359,"CentrePort Wellington, Wellington Harbour",210
12360,Copenhagen MalmÃ¶ Port,210
12361,Da Nang,210
12362,Damietta,210
12363,DCT GdaÅ„sk,210
12364,Dublin Port,210
12365,"Dwikora Harbour, Pontianak",210
12366,Fredericia,210
12367,Freeport of Riga,210
12368,Grangemouth,210
12369,Gwader Port,210
12370,Hai Phong,210
12371,Havana Harbor,210
12372,"Helen Delich Bentley Port of Baltimore, Maryland",210
12373,"Howland Hook Marine Terminal, Staten Island, New York",210
12374,Jebel Ali,210
12375,Jeddah Seaport,210
12376,Kaliningrad Sea Commercial Port,210
12377,Kalundborg,210
12378,Karachi International container terminal,210
12379,Karachi Port,210
12380,"King Abdul Aziz Sea Port, Dammam",210
12381,"Kingston Container Terminal (Port of Kingston), Kingston",210
12382,LÃ¼beck Hafen-Gesellschaft,210
12383,London Gateway,210
12384,London Thamesport,210
12385,Louisiana International Gulf Transfer Terminal Regional Center,210
12386,"Malta Freeport, Birzebbuga",210
12387,Manzanillo International Terminal,210
12388,Marseille-Fos Port,210
12389,Multimodal Caucedo Port,210
12390,Muscat,210
12391,Napier Port,210
12392,"Newport News Marine Terminal, Newport News, Virginia",210
12393,"Norfolk International Terminals, Norfolk, Virginia",210
12394,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,210
12395,Pakistan International Container Terminal,210
12396,PEARL TCDT,210
12397,Penang Port,210
12398,"Port Chalmers, Dunedin",210
12399,"Port Everglades, Florida",210
12400,"Port Jersey Marine Terminal, Jersey City, New Jersey",210
12401,Port Klang,210
12402,Port Metro Vancouver,210
12403,Port Nelson,210
12404,Port of Ä°zmir,210
12405,"Port of AlcÃ¢ntara, Lisbon",210
12406,Port of Alexandroupoli,210
12407,Port of Algeciras,210
12408,Port of Algiers,210
12409,Port of AliaÄŸa,210
12410,Port of Altamira,210
12411,Port of AmbarlÄ±,210
12412,Port of Amsterdam,210
12413,"Port of Anchorage, Alaska",210
12414,Port of Antalya,210
12415,Port of Antofagasta,210
12416,Port of Antwerp,210
12417,"Port of Apapa, Lagos",210
12418,Port of Aqaba,210
12419,"Port of Arica, Arica",210
12420,Port of Ashdod,210
12421,Port of Balboa,210
12422,Port of Bandar-Abbas,210
12423,Port of Bandar-kohemini,210
12424,Port of Bangkok,210
12425,Port of Bar,210
12426,Port of Barcelona,210
12427,"Port of Barranquilla, Cartagena",210
12428,Port of Beira,210
12429,Port of Beirut,210
12430,"Port of Belawan, Medan",210
12431,Port of Belfast,210
12432,Port of Bergen,210
12433,"Port of Boston, Massachusetts",210
12434,Port of Bremen/Bremerhaven,210
12435,Port of Buenaventura,210
12436,Port of Buenos Aires,210
12437,Port of Busan,210
12438,Port of Cabinda,210
12439,"Port of Callao, Lima",210
12440,Port of Cape Town,210
12441,Port of Centro,210
12442,"Port of Charleston, South Carolina",210
12443,Port of Chittagong,210
12444,"Port of Cirebon, Cirebon",210
12445,Port of Civitavecchia,210
12446,Port of Colombo,210
12447,Port of ConstanÅ£a,210
12448,Port of Cork,210
12449,Port of Coronel,210
12450,"Port of CristÃ³bal, ColÃ³n",210
12451,Port of Dakar,210
12452,Port of Dalian,210
12453,Port of Dar Es Salaam,210
12454,Port of Djen Djen,210
12455,Port of Dock Sud,210
12456,Port of Dunkirk,210
12457,Port of Durban,210
12458,Port of Durres,210
12459,Port of East London,210
12460,Port of Eilat,210
12461,Port of Ensenada,210
12462,Port of Felixstowe,210
12463,Port of Foshan,210
12464,Port of Fremantle,210
12465,Port of Fukuoka,210
12466,"Port of Galveston, Texas",210
12467,Port of Gdynia,210
12468,Port of Genoa,210
12469,Port of Germersheim,210
12470,Port of Gioia Tauro,210
12471,Port of Gothenburg,210
12472,Port of Haifa,210
12473,Port of Haldia,210
12474,Port of Halifax,210
12475,Port of Hamburg,210
12476,Port of Hamina-Kotka,210
12477,Port of Hazira,210
12478,Port of Helsinki,210
12479,Port of Heraklion,210
12480,"Port of Honolulu, Hawaii",210
12481,"Port of Hueneme, California",210
12482,Port of Ilo,210
12483,Port of Immingham,210
12484,Port of Incheon,210
12485,Port of Iquique,210
12486,Port of Jubail (King Fahad Industrial Port),210
12487,Port of Kakinada,210
12488,Port of Kaohsiung,210
12489,Port of Kavala,210
12490,Port of Keelung,210
12491,Port of Khor Fakkan,210
12492,Port of KlaipÄ—da,210
12493,Port of Kobe,210
12494,Port of Kocaeli,210
12495,Port of Kochi,210
12496,Port of Kolkata (Syama Prasad Mookerjee Port),210
12497,Port of Kollam,210
12498,Port of Koper,210
12499,Port of La Plata,210
12500,Port of La Spezia,210
12501,Port of LÃ¡zaro CÃ¡rdenas,210
12502,Port of Laem Chabang,210
12503,Port of Las Palmas,210
12504,Port of Latakia,210
12505,Port of Le Havre,210
12506,"Port of LeixÃµes, Porto",210
12507,Port of Lianyungang,210
12508,Port of Limassol,210
12509,Port of Livorno/Leghorn,210
12510,Port of Lobito,210
12511,"Port of Long Beach, California",210
12512,"Port of Los Angeles, California",210
12513,Port of Luanda,210
12514,"Port of Makassar, Makassar",210
12515,Port of Manila,210
12516,Port of Manzanillo,210
12517,Port of Maputo,210
12518,Port of Marghera,210
12519,Port of Matarani,210
12520,Port of Mazatlan,210
12521,Port of Melbourne,210
12522,"Port of Mobile, Alabama",210
12523,Port of Montreal,210
12524,Port of Morelos,210
12525,Port of Mundra,210
12526,Port of Muuga,210
12527,Port of Nagoya,210
12528,Port of Nanaimo,210
12529,Port of Naples,210
12530,"Port of New Orleans, Louisiana",210
12531,Port of Ngqura,210
12532,Port of Nhava Sheva (Jawaharlal Nehru Port),210
12533,Port of Ningbo,210
12534,"Port of Oakland, California",210
12535,Port of Osaka,210
12536,Port of Oslo,210
12537,Port of Palermo,210
12538,Port of Pangaon,210
12539,Port of Paramaribo,210
12540,Port of ParanaguÃ¡,210
12541,Port of Pipavav,210
12542,"Port of Piraeus, Athens",210
12543,Port of PloÄ?e,210
12544,Port of Port Elizabeth,210
12545,"Port of Port Lavaca, Texas",210
12546,Port of Prince Rupert,210
12547,Port of Progreso,210
12548,Port of Quequen,210
12549,Port of Rauma,210
12550,Port of Richards Bay,210
12551,Port of Rijeka,210
12552,Port of Rio de Janeiro,210
12553,Port of Rio Haina (Haina Occidental Port),210
12554,Port of Rotterdam,210
12555,Port of Saint Petersburg,210
12556,Port of Salalah,210
12557,Port of Salerno,210
12558,Port of Salvador,210
12559,Port of Samsun,210
12560,Port of San Antonio,210
12561,"Port of San Juan, Puerto Rico",210
12562,Port of Santa Fe,210
12563,Port of Santa Marta,210
12564,Port of Santos,210
12565,"Port of Savannah, Georgia",210
12566,"Port of Seattle, Washington",210
12567,Port of Sepetiba,210
12568,"Port of SetÃºbal, Setubal",210
12569,Port of Shanghai,210
12570,Port of Sharjah,210
12571,Port of Shenzhen,210
12572,"Port of Sines, Sines",210
12573,Port of Singapore,210
12574,Port of Southampton,210
12575,Port of Soyo,210
12576,Port of Split - Adriatic Gate Container Terminal,210
12577,Port of Sudan,210
12578,Port of Suzhou,210
12579,"Port of Tacoma, Washington",210
12580,Port of Taichung,210
12581,Port of Talcahuano,210
12582,Port of Tallinn,210
12583,"Port of Tampa, Florida",210
12584,"Port of Tanjung Mas, Semarang",210
12585,Port of Tanjung Pelepas,210
12586,"Port of Tanjung Perak, Surabaya",210
12587,"Port of Tanjung Priok, Jakarta",210
12588,Port of Taranto,210
12589,Port of Tarragona,210
12590,Port of Tartus,210
12591,Port of Tauranga,210
12592,Port of TekirdaÄŸ,210
12593,Port of Thessaloniki,210
12594,Port of Tianjin,210
12595,"Port of Tilbury, London",210
12596,"Port of Tincan, Lagos",210
12597,Port of Tokyo,210
12598,Port of Trieste,210
12599,Port of Tripoli,210
12600,"Port of Trisakti, Banjarmasin",210
12601,Port of Tuticorin (V. O. Chidambaranar Port),210
12602,Port of Valencia,210
12603,Port of Valletta,210
12604,Port of Valparaiso,210
12605,Port of Veracruz,210
12606,Port of Vigo,210
12607,Port of Visakhapatnam,210
12608,Port of Vitoria,210
12609,Port of Vizhinjam (Vizhinjam International Seaport),210
12610,"Port of Vladivostok, Free port of Vladivostok",210
12611,Port of Volos,210
12612,"Port of Wilmington, North Carolina",210
12613,Port of Xiamen,210
12614,Port of Yantai,210
12615,Port of Yingkou,210
12616,Port of Zeebrugge,210
12617,Port Qasim,210
12618,Port Said - East Terminal,210
12619,Port Said - West Port,210
12620,"PortMiami, Miami, Florida",210
12621,Ports of Auckland,210
12622,Ports of Bahia Blanca,210
12623,Ports of Stockholm,210
12624,Portsmouth,210
12625,Qasim Freight Station,210
12626,Qasim International container terminal,210
12627,"Red Hook Marine Terminal, Brooklyn, New York",210
12628,Rheinhafengesellschaft Weil am Rhein mbH,210
12629,Riyadh Dry Port,210
12630,Saigon Port,210
12631,Sapangar Container Port,210
12632,"Seaforth Dock, Liverpool",210
12633,"Semayang Harbor, Balikpapan",210
12634,SOHAR Port,210
12635,Sokhna,210
12636,South Asia Pakistan terminals,210
12637,"Tenau Port, Kupang",210
12638,Toamasina Autonomous Port,210
12639,"Vostochny Port, Vrangel",210
12640,Aalborg,211
12641,Abu Dhabi,211
12642,Da Nang,211
12643,Dublin Port,211
12644,El-Dekhila,211
12645,Hai Phong,211
12646,"Howland Hook Marine Terminal, Staten Island, New York",211
12647,Jebel Ali,211
12648,Jeddah Seaport,211
12649,Karachi Port,211
12650,London Thamesport,211
12651,Louisiana International Gulf Transfer Terminal Regional Center,211
12652,Marseille-Fos Port,211
12653,Port Botany,211
12654,"Port Everglades, Florida",211
12655,Port Metro Vancouver,211
12656,Port of Ä°skenderun,211
12657,Port of Adelaide,211
12658,Port of Alexandroupoli,211
12659,Port of Algeciras,211
12660,Port of AmbarlÄ±,211
12661,Port of Amsterdam,211
12662,Port of Aqaba,211
12663,Port of Bandar-kohemini,211
12664,Port of Barcelona,211
12665,Port of Brisbane,211
12666,Port of Buenaventura,211
12667,Port of Buenos Aires,211
12668,Port of Busan,211
12669,Port of Centro,211
12670,"Port of Cirebon, Cirebon",211
12671,Port of Cork,211
12672,"Port of CristÃ³bal, ColÃ³n",211
12673,Port of Dalian,211
12674,Port of Dock Sud,211
12675,Port of Dubai,211
